ticker,date,foreign_buy,foreign_sell,foreign_net,trust_net,dealer_net,total_net
6139.TW,2022-04-15,378000,675000,-297000,0,-20061,-317061
6139.TW,2022-04-18,140000,275000,-135000,4000,54954,-76046
6139.TW,2022-04-19,37000,330000,-293000,-3000,55918,-240082
6139.TW,2022-04-20,81000,270000,-189000,-100000,63770,-225230
6139.TW,2022-04-21,68000,135000,-67000,-98000,56348,-108652
6139.TW,2022-04-22,144000,173000,-29000,-93000,7000,-115000
6139.TW,2022-04-25,160000,407200,-247200,0,-708,-247908
6139.TW,2022-04-26,87000,112000,-25000,15000,-1203,-11203
6139.TW,2022-04-27,98000,289000,-191000,1000,-9689,-199689
6139.TW,2022-04-28,65000,108000,-43000,0,0,-43000
6139.TW,2022-04-29,21000,76000,-55000,1000,0,-54000
6139.TW,2022-05-03,29000,160000,-131000,0,0,-131000
6139.TW,2022-05-04,32000,54000,-22000,0,1000,-21000
6139.TW,2022-05-05,34000,57000,-23000,0,0,-23000
6139.TW,2022-05-06,18000,84000,-66000,0,1000,-65000
6139.TW,2022-05-09,162000,184000,-22000,1000,-363,-21363
6139.TW,2022-05-10,112000,174000,-62000,0,308,-61692
6139.TW,2022-05-11,319997,83000,236997,0,-75,236922
6139.TW,2022-05-12,28000,262000,-234000,0,11746,-222254
6139.TW,2022-05-13,75000,99000,-24000,0,11000,-13000
6139.TW,2022-05-16,118000,57000,61000,0,48045,109045
6139.TW,2022-05-17,155000,27000,128000,0,23000,151000
6139.TW,2022-05-18,51000,68000,-17000,1000,1000,-15000
6139.TW,2022-05-19,64000,73000,-9000,-3000,-418,-12418
6139.TW,2022-05-20,50000,27000,23000,0,0,23000
6139.TW,2022-05-23,51000,23000,28000,0,4000,32000
6139.TW,2022-05-24,49000,57000,-8000,0,-50,-8050
6139.TW,2022-05-25,25000,13000,12000,0,19000,31000
6139.TW,2022-05-26,100000,13000,87000,1000,1000,89000
6139.TW,2022-05-27,98000,20000,78000,0,4000,82000
6139.TW,2022-05-30,44000,91000,-47000,0,6000,-41000
6139.TW,2022-05-31,96000,33000,63000,0,-1000,62000
6139.TW,2022-06-01,53000,33000,20000,0,16000,36000
6139.TW,2022-06-02,91000,26000,65000,0,-1000,64000
6139.TW,2022-06-06,68000,24000,44000,0,15000,59000
6139.TW,2022-06-07,357000,153000,204000,0,14001,218001
6139.TW,2022-06-08,767000,365000,402000,0,44625,446625
6139.TW,2022-06-09,620000,94000,526000,0,0,526000
6139.TW,2022-06-10,376000,46000,330000,0,2000,332000
6139.TW,2022-06-13,337000,167000,170000,0,0,170000
6139.TW,2022-06-14,345000,118000,227000,0,-28238,198762
6139.TW,2022-06-15,218812,78000,140812,0,-2194,138618
6139.TW,2022-06-16,893000,298000,595000,0,-16665,578335
6139.TW,2022-06-17,757000,873000,-116000,-3000,19999,-99001
6139.TW,2022-06-20,711000,864000,-153000,-5000,-15500,-173500
6139.TW,2022-06-21,388000,249000,139000,-2000,18428,155428
6139.TW,2022-06-22,230000,194000,36000,-2000,10452,44452
6139.TW,2022-06-23,130000,170000,-40000,0,32000,-8000
6139.TW,2022-06-24,118000,142000,-24000,0,65000,41000
6139.TW,2022-06-27,105000,39000,66000,1000,24000,91000
6139.TW,2022-06-28,160000,145000,15000,2000,-108,16892
6139.TW,2022-06-29,84000,113000,-29000,0,-16061,-45061
6139.TW,2022-06-30,62000,542000,-480000,1000,-9306,-488306
6139.TW,2022-07-01,88000,486000,-398000,0,22691,-375309
6139.TW,2022-07-04,135000,274000,-139000,1000,23965,-114035
6139.TW,2022-07-05,126000,176000,-50000,1000,16000,-33000
6139.TW,2022-07-06,150000,348000,-198000,1000,16606,-180394
6139.TW,2022-07-07,337000,99000,238000,0,2000,240000
6139.TW,2022-07-08,67000,133000,-66000,3000,958,-62042
6139.TW,2022-07-11,62000,107000,-45000,1000,-2030,-46030
6139.TW,2022-07-12,46000,236000,-190000,0,-2420,-192420
6139.TW,2022-07-13,31000,109000,-78000,0,17000,-61000
6139.TW,2022-07-14,46000,61000,-15000,0,7000,-8000
6139.TW,2022-07-15,112000,64000,48000,-29000,-1000,18000
6139.TW,2022-07-18,49000,79000,-30000,0,11000,-19000
6139.TW,2022-07-19,185000,61000,124000,2000,-2000,124000
6139.TW,2022-07-20,85000,78000,7000,1000,-4000,4000
6139.TW,2022-07-21,16000,61000,-45000,1000,0,-44000
6139.TW,2022-07-22,100000,35000,65000,2000,-5000,62000
6139.TW,2022-07-25,67000,21000,46000,3000,-8000,41000
6139.TW,2022-07-26,41000,33000,8000,0,-20,7980
6139.TW,2022-07-27,30000,29000,1000,1000,0,2000
6139.TW,2022-07-28,29000,49000,-20000,1000,-640,-19640
6139.TW,2022-07-29,12000,32000,-20000,0,-3236,-23236
6139.TW,2022-08-01,129000,145000,-16000,0,-13000,-29000
6139.TW,2022-08-02,51000,78000,-27000,1000,-15058,-41058
6139.TW,2022-08-03,31000,68000,-37000,2000,-15000,-50000
6139.TW,2022-08-04,92000,65000,27000,0,-11147,15853
6139.TW,2022-08-05,146000,46000,100000,1000,2000,103000
6139.TW,2022-08-08,70000,91000,-21000,0,-8093,-29093
6139.TW,2022-08-09,84000,29000,55000,0,1368,56368
6139.TW,2022-08-10,122000,57000,65000,1000,-7021,58979
6139.TW,2022-08-11,510000,146000,364000,0,-179,363821
6139.TW,2022-08-12,230000,45000,185000,0,0,185000
6139.TW,2022-08-15,343000,56000,287000,1000,-284000,4000
6139.TW,2022-08-16,177000,21000,156000,1000,3999,160999
6139.TW,2022-08-17,440000,82000,358000,0,2000,360000
6139.TW,2022-08-18,73000,55000,18000,0,0,18000
6139.TW,2022-08-19,253000,45000,208000,2000,0,210000
6139.TW,2022-08-22,78000,26000,52000,0,0,52000
6139.TW,2022-08-23,86000,22000,64000,1000,-451,64549
6139.TW,2022-08-24,61000,16000,45000,0,0,45000
6139.TW,2022-08-25,81000,64000,17000,1000,1866,19866
6139.TW,2022-08-26,60000,80000,-20000,1000,0,-19000
6139.TW,2022-08-29,85000,111000,-26000,0,-13452,-39452
6139.TW,2022-08-30,62000,76000,-14000,1000,-3000,-16000
6139.TW,2022-08-31,42000,40000,2000,0,1000,3000
6139.TW,2022-09-01,16000,102000,-86000,0,-31606,-117606
6139.TW,2022-09-02,36000,102000,-66000,0,-164,-66164
6139.TW,2022-09-05,61000,281000,-220000,0,-245,-220245
6139.TW,2022-09-06,124000,276000,-152000,0,-233,-152233
6139.TW,2022-09-07,82000,180000,-98000,0,-12146,-110146
6139.TW,2022-09-08,72000,29000,43000,0,34000,77000
6139.TW,2022-09-12,357000,67000,290000,0,31867,321867
6139.TW,2022-09-13,375000,46000,329000,1000,33500,363500
6139.TW,2022-09-14,127000,55000,72000,0,26996,98996
6139.TW,2022-09-15,246000,32000,214000,0,46766,260766
6139.TW,2022-09-16,43000,120000,-77000,0,-6303,-83303
6139.TW,2022-09-19,81000,135000,-54000,2000,14938,-37062
6139.TW,2022-09-20,80000,30000,50000,2000,-50,51950
6139.TW,2022-09-21,25000,102000,-77000,0,-10000,-87000
6139.TW,2022-09-22,48000,57000,-9000,0,-7000,-16000
6139.TW,2022-09-23,19000,131000,-112000,0,0,-112000
6139.TW,2022-09-26,66000,183000,-117000,0,-21000,-138000
6139.TW,2022-09-27,69000,63000,6000,2000,0,8000
6139.TW,2022-09-28,69000,174000,-105000,1000,-759,-104759
6139.TW,2022-09-29,202000,11000,191000,0,0,191000
6139.TW,2022-09-30,69000,59000,10000,0,2000,12000
6139.TW,2022-10-03,43000,106000,-63000,0,-474,-63474
6139.TW,2022-10-04,68000,60000,8000,0,6000,14000
6139.TW,2022-10-05,67000,89000,-22000,-13000,9000,-26000
6139.TW,2022-10-06,63000,71000,-8000,0,-68000,-76000
6139.TW,2022-10-07,98000,58000,40000,0,-58000,-18000
6139.TW,2022-10-11,61000,154000,-93000,0,-270,-93270
6139.TW,2022-10-12,94000,140000,-46000,0,0,-46000
6139.TW,2022-10-13,84000,305000,-221000,0,-1399,-222399
6139.TW,2022-10-14,158000,65000,93000,0,-3000,90000
6139.TW,2022-10-17,136000,57000,79000,0,4000,83000
6139.TW,2022-10-18,22000,97000,-75000,2000,15000,-58000
6139.TW,2022-10-19,58000,126000,-68000,0,10000,-58000
6139.TW,2022-10-20,969000,515000,454000,0,-15014,438986
6139.TW,2022-10-21,89000,486000,-397000,0,837,-396163
6139.TW,2022-10-24,42000,168000,-126000,0,19000,-107000
6139.TW,2022-10-25,37000,146000,-109000,0,34000,-75000
6139.TW,2022-10-26,52000,158000,-106000,0,22000,-84000
6139.TW,2022-10-27,100000,82000,18000,0,1000,19000
6139.TW,2022-10-28,31000,106000,-75000,0,0,-75000
6139.TW,2022-10-31,22000,60000,-38000,1000,0,-37000
6139.TW,2022-11-01,55000,43000,12000,0,1992,13992
6139.TW,2022-11-02,28000,20000,8000,0,1000,9000
6139.TW,2022-11-03,176000,11000,165000,0,-8000,157000
6139.TW,2022-11-04,86000,58000,28000,0,0,28000
6139.TW,2022-11-07,122000,120000,2000,0,0,2000
6139.TW,2022-11-08,64000,27000,37000,1000,-26000,12000
6139.TW,2022-11-09,1236000,512000,724000,4000,-29745,698255
6139.TW,2022-11-10,872500,1134000,-261500,1000,-3191,-263691
6139.TW,2022-11-11,1295015,860000,435015,1000,-539,435476
6139.TW,2022-11-14,201000,398000,-197000,0,14999,-182001
6139.TW,2022-11-15,589000,261000,328000,2000,269000,599000
6139.TW,2022-11-16,190000,272000,-82000,3000,3000,-76000
6139.TW,2022-11-17,244000,114000,130000,3000,-1,132999
6139.TW,2022-11-18,361000,105000,256000,1000,837,257837
6139.TW,2022-11-21,351000,279000,72000,1000,39999,112999
6139.TW,2022-11-22,295000,108000,187000,0,1000,188000
6139.TW,2022-11-23,349000,32000,317000,0,0,317000
6139.TW,2022-11-24,472010,52000,420010,1000,-3000,418010
6139.TW,2022-11-25,104000,232000,-128000,0,1,-127999
6139.TW,2022-11-28,532000,77000,455000,0,-6000,449000
6139.TW,2022-11-29,785000,334000,451000,0,2815,453815
6139.TW,2022-11-30,639000,108128,530872,0,0,530872
6139.TW,2022-12-01,1183000,547300,635700,1000,-14000,622700
6139.TW,2022-12-02,1014000,1160266,-146266,0,-10238,-156504
6139.TW,2022-12-05,2444000,702000,1742000,0,12000,1754000
6139.TW,2022-12-06,1279000,332000,947000,0,7000,954000
6139.TW,2022-12-07,1068000,557010,510990,0,-6086,504904
6139.TW,2022-12-08,1210000,382000,828000,2000,-1000,829000
6139.TW,2022-12-09,793000,411000,382000,0,-3000,379000
6139.TW,2022-12-12,930000,257015,672985,0,0,672985
6139.TW,2022-12-13,556000,191000,365000,-17000,1379,349379
6139.TW,2022-12-14,1200000,147000,1053000,-17000,10000,1046000
6139.TW,2022-12-15,753000,133000,620000,0,-7000,613000
6139.TW,2022-12-16,630000,511000,119000,0,-8999,110001
6139.TW,2022-12-19,276000,403000,-127000,3000,-4560,-128560
6139.TW,2022-12-20,730000,212000,518000,1000,-5000,514000
6139.TW,2022-12-21,570000,217000,353000,0,-9000,344000
6139.TW,2022-12-22,263000,362000,-99000,0,-3999,-102999
6139.TW,2022-12-23,38000,327000,-289000,0,-9217,-298217
6139.TW,2022-12-26,477000,376000,101000,0,-2000,99000
6139.TW,2022-12-27,573000,867000,-294000,0,658,-293342
6139.TW,2022-12-28,956000,299000,657000,0,-14561,642439
6139.TW,2022-12-29,993000,1412000,-419000,0,-327,-419327
6139.TW,2022-12-30,905000,319000,586000,0,0,586000
6139.TW,2023-01-03,206000,193000,13000,1000,-5026,8974
6139.TW,2023-01-04,1068000,198000,870000,0,13001,883001
6139.TW,2023-01-05,372000,391000,-19000,0,34000,15000
6139.TW,2023-01-06,1783000,732000,1051000,0,-5148,1045852
6139.TW,2023-01-09,1738000,1512000,226000,1000,19002,246002
6139.TW,2023-01-10,568000,308000,260000,0,2000,262000
6139.TW,2023-01-11,1111000,998000,113000,0,8000,121000
6139.TW,2023-01-12,1138000,701000,437000,1000,37182,475182
6139.TW,2023-01-13,1148000,571000,577000,-1000,-39310,536690
6139.TW,2023-01-16,387000,583000,-196000,0,23938,-172062
6139.TW,2023-01-17,257000,359000,-102000,-1000,-21081,-124081
6139.TW,2023-01-30,1088000,571000,517000,79000,11927,607927
6139.TW,2023-01-31,1036000,867000,169000,72000,36814,277814
6139.TW,2023-02-01,900000,314000,586000,71000,-20000,637000
6139.TW,2023-02-02,309000,420000,-111000,1000,1000,-109000
6139.TW,2023-02-03,265000,291000,-26000,0,-4062,-30062
6139.TW,2023-02-06,238000,174000,64000,0,-3000,61000
6139.TW,2023-02-07,694000,434000,260000,0,-4000,256000
6139.TW,2023-02-08,40000,365998,-325998,0,0,-325998
6139.TW,2023-02-09,234000,186000,48000,0,-1000,47000
6139.TW,2023-02-10,48000,456000,-408000,0,-2330,-410330
6139.TW,2023-02-13,328000,478000,-150000,0,-12087,-162087
6139.TW,2023-02-14,865000,310000,555000,0,4001,559001
6139.TW,2023-02-15,290000,347000,-57000,0,815,-56185
6139.TW,2023-02-16,128000,526000,-398000,0,-78494,-476494
6139.TW,2023-02-17,169000,274000,-105000,0,-13101,-118101
6139.TW,2023-02-20,113000,520000,-407000,0,4,-406996
6139.TW,2023-02-21,184000,156000,28000,0,-9171,18829
6139.TW,2023-02-22,507000,568000,-61000,0,-13000,-74000
6139.TW,2023-02-23,180000,545000,-365000,0,-47008,-412008
6139.TW,2023-02-24,463000,249000,214000,0,4006,218006
6139.TW,2023-03-01,1909000,807000,1102000,0,187001,1289001
6139.TW,2023-03-02,3645802,1932000,1713802,1000,-5484,1709318
6139.TW,2023-03-03,1486000,989000,497000,0,-80000,417000
6139.TW,2023-03-06,602000,966000,-364000,0,88000,-276000
6139.TW,2023-03-07,383000,235000,148000,0,2000,150000
6139.TW,2023-03-08,296784,302000,-5216,6000,9563,10347
6139.TW,2023-03-09,793000,931000,-138000,-4000,27000,-115000
6139.TW,2023-03-10,373000,768000,-395000,0,-94000,-489000
6139.TW,2023-03-13,1348010,1075000,273010,142000,-99005,316005
6139.TW,2023-03-14,1187000,1403000,-216000,-1000,39791,-177209
6139.TW,2023-03-15,909000,557000,352000,-27000,-72549,252451
6139.TW,2023-03-16,901000,536000,365000,-3000,-32352,329648
6139.TW,2023-03-17,452000,215000,237000,0,-20000,217000
6139.TW,2023-03-20,261000,201000,60000,0,-94,59906
6139.TW,2023-03-21,314000,355000,-41000,0,23911,-17089
6139.TW,2023-03-22,1929000,2224000,-295000,-3000,28883,-269117
6139.TW,2023-03-23,998000,688000,310000,2000,-14999,297001
6139.TW,2023-03-24,257000,971000,-714000,0,45479,-668521
6139.TW,2023-03-27,438000,439000,-1000,1000,53000,53000
6139.TW,2023-03-28,155000,988000,-833000,0,80592,-752408
6139.TW,2023-03-29,433000,217000,216000,1000,-45564,171436
6139.TW,2023-03-30,118000,340000,-222000,0,846,-221154
6139.TW,2023-03-31,1907000,751000,1156000,1000,122246,1279246
6139.TW,2023-04-06,1752000,1470000,282000,-3000,93829,372829
6139.TW,2023-04-07,417500,2680000,-2262500,0,-118271,-2380771
6139.TW,2023-04-10,182000,853000,-671000,0,1278,-669722
6139.TW,2023-04-11,145000,769000,-624000,1000,-7371,-630371
6139.TW,2023-04-12,255000,376010,-121010,-3000,-70625,-194635
6139.TW,2023-04-13,378000,838000,-460000,-142000,-11868,-613868
6139.TW,2023-04-14,354000,542000,-188000,0,387,-187613
6139.TW,2023-04-17,349015,477015,-128000,0,1243,-126757
6139.TW,2023-04-18,322000,976000,-654000,-4000,2599,-655401
6139.TW,2023-04-19,711000,624000,87000,0,50443,137443
6139.TW,2023-04-20,257000,1078000,-821000,-4000,-78607,-903607
6139.TW,2023-04-21,420000,681000,-261000,-19000,-54989,-334989
6139.TW,2023-04-24,391000,109000,282000,-65000,-50000,167000
6139.TW,2023-04-25,329000,442000,-113000,-63000,-54703,-230703
6139.TW,2023-04-26,424000,318592,105408,0,26923,132331
6139.TW,2023-04-27,181000,293000,-112000,0,-4115,-116115
6139.TW,2023-04-28,383000,95000,288000,0,33526,321526
6139.TW,2023-05-02,343000,314000,29000,0,205000,234000
6139.TW,2023-05-03,437000,174000,263000,0,7827,270827
6139.TW,2023-05-04,333106,336000,-2894,0,-152,-3046
6139.TW,2023-05-05,301000,144000,157000,0,-1000,156000
6139.TW,2023-05-08,1411000,1017000,394000,0,-144000,250000
6139.TW,2023-05-09,1732000,823000,909000,0,4184,913184
6139.TW,2023-05-10,8299000,1223000,7076000,0,106006,7182006
6139.TW,2023-05-11,9133120,6265500,2867620,0,271907,3139527
6139.TW,2023-05-12,8819306,6217000,2602306,0,110426,2712732
6139.TW,2023-05-15,2315000,2845106,-530106,0,-275000,-805106
6139.TW,2023-05-16,3533000,1994000,1539000,55000,16000,1610000
6139.TW,2023-05-17,2880430,2745000,135430,0,231445,366875
6139.TW,2023-05-18,2418000,1213000,1205000,18000,9823,1232823
6139.TW,2023-05-19,2940000,2776000,164000,-1000,117978,280978
6139.TW,2023-05-22,1362000,973000,389000,0,38000,427000
6139.TW,2023-05-23,1235000,833000,402000,0,52990,454990
6139.TW,2023-05-24,1279000,599000,680000,0,69459,749459
6139.TW,2023-05-25,857000,831248,25752,-1000,40973,65725
6139.TW,2023-05-26,952000,1074000,-122000,8000,156972,42972
6139.TW,2023-05-29,875000,1213000,-338000,0,46000,-292000
6139.TW,2023-05-30,1411000,567000,844000,17000,27000,888000
6139.TW,2023-05-31,769000,856000,-87000,-37000,-158000,-282000
6139.TW,2023-06-01,652000,659000,-7000,-94000,-72000,-173000
6139.TW,2023-06-02,956000,1553000,-597000,-1000,33720,-564280
6139.TW,2023-06-05,758000,1298000,-540000,0,-91853,-631853
6139.TW,2023-06-06,926000,1722000,-796000,0,21896,-774104
6139.TW,2023-06-07,1169000,997000,172000,0,87910,259910
6139.TW,2023-06-08,1587000,3376000,-1789000,-1000,-20717,-1810717
6139.TW,2023-06-09,2276000,1039000,1237000,0,-1000,1236000
6139.TW,2023-06-12,450000,4363556,-3913556,0,102390,-3811166
6139.TW,2023-06-13,2190000,2047408,142592,-48000,-139398,-44806
6139.TW,2023-06-14,1058000,1046000,12000,-1000,-156195,-145195
6139.TW,2023-06-15,749000,494000,255000,0,-47001,207999
6139.TW,2023-06-16,667000,764000,-97000,0,-14508,-111508
6139.TW,2023-06-19,181000,434000,-253000,0,-1846,-254846
6139.TW,2023-06-20,365000,569000,-204000,1000,-18142,-221142
6139.TW,2023-06-21,446015,379000,67015,-1000,-93973,-27958
6139.TW,2023-06-26,306000,1264000,-958000,1000,-2219,-959219
6139.TW,2023-06-27,583000,1511000,-928000,0,-148571,-1076571
6139.TW,2023-06-28,1184000,814015,369985,101000,-15153,455832
6139.TW,2023-06-29,603000,553000,50000,0,9000,59000
6139.TW,2023-06-30,605000,1110000,-505000,150000,78852,-276148
6139.TW,2023-07-03,2399000,1315000,1084000,50000,182000,1316000
6139.TW,2023-07-04,2436000,1449000,987000,51000,-90194,947806
6139.TW,2023-07-05,1064000,582000,482000,1000,-51000,432000
6139.TW,2023-07-06,1142000,799464,342536,1000,-164499,179037
6139.TW,2023-07-07,471000,558000,-87000,52000,-46037,-81037
6139.TW,2023-07-10,743000,301000,442000,1000,13646,456646
6139.TW,2023-07-11,1416028,920000,496028,0,-33000,463028
6139.TW,2023-07-12,7828000,3891000,3937000,212000,105685,4254685
6139.TW,2023-07-13,5424000,4486000,938000,0,-8571,929429
6139.TW,2023-07-14,2609000,1807000,802000,1000,101818,904818
6139.TW,2023-07-17,1375000,2247000,-872000,0,14858,-857142
6139.TW,2023-07-18,1681000,1175000,506000,-11000,-14263,480737
6139.TW,2023-07-19,1213000,1739046,-526046,0,38528,-487518
6139.TW,2023-07-20,583000,862000,-279000,0,29606,-249394
6139.TW,2023-07-21,533000,633000,-100000,-1000,-47493,-148493
6139.TW,2023-07-24,1153000,1329000,-176000,-1000,184458,7458
6139.TW,2023-07-25,672000,1037000,-365000,0,-107694,-472694
6139.TW,2023-07-26,776400,771000,5400,-1000,-27201,-22801
6139.TW,2023-07-27,387000,610000,-223000,0,-2426,-225426
6139.TW,2023-07-28,747000,1307400,-560400,0,-17847,-578247
6139.TW,2023-07-31,1300000,2142000,-842000,-1000,63105,-779895
6139.TW,2023-08-01,661000,1611000,-950000,0,-25320,-975320
6139.TW,2023-08-02,1328000,1924000,-596000,-21000,-239186,-856186
6139.TW,2023-08-04,631000,652000,-21000,-21000,1307,-40693
6139.TW,2023-08-07,1359000,1446000,-87000,0,44433,-42567
6139.TW,2023-08-08,2087000,6707000,-4620000,0,14069,-4605931
6139.TW,2023-08-09,3461000,902000,2559000,0,28703,2587703
6139.TW,2023-08-10,592375,1966000,-1373625,0,2351,-1371274
6139.TW,2023-08-11,3480000,1546028,1933972,0,41272,1975244
6139.TW,2023-08-14,1028000,1861000,-833000,0,-20923,-853923
6139.TW,2023-08-15,2926000,1533000,1393000,0,115126,1508126
6139.TW,2023-08-16,1436000,1289000,147000,0,90805,237805
6139.TW,2023-08-17,2374000,3001000,-627000,0,271914,-355086
6139.TW,2023-08-18,2697000,4303000,-1606000,0,-149976,-1755976
6139.TW,2023-08-21,3197000,5242000,-2045000,0,-22459,-2067459
6139.TW,2023-08-22,2715000,1808000,907000,0,-112105,794895
6139.TW,2023-08-23,2995000,2207000,788000,0,126401,914401
6139.TW,2023-08-24,2317000,1661000,656000,0,-95916,560084
6139.TW,2023-08-25,1726000,708000,1018000,-1000,-54078,962922
6139.TW,2023-08-28,2129000,2038000,91000,0,-48867,42133
6139.TW,2023-08-29,2021000,1508000,513000,0,37631,550631
6139.TW,2023-08-30,781000,1603000,-822000,22000,-10025,-810025
6139.TW,2023-08-31,4334000,4469340,-135340,0,64301,-71039
6139.TW,2023-09-01,637000,1526203,-889203,0,-14935,-904138
6139.TW,2023-09-04,788000,978000,-190000,0,178000,-12000
6139.TW,2023-09-05,360000,1012000,-652000,0,-171609,-823609
6139.TW,2023-09-06,1365000,968000,397000,0,86623,483623
6139.TW,2023-09-07,2912000,3025000,-113000,0,159566,46566
6139.TW,2023-09-08,1166000,2130000,-964000,-47000,-46030,-1057030
6139.TW,2023-09-11,1611000,3164000,-1553000,0,-38695,-1591695
6139.TW,2023-09-12,558088,1652000,-1093912,0,-35394,-1129306
6139.TW,2023-09-13,1189000,1424000,-235000,-21000,-97944,-353944
6139.TW,2023-09-14,1015000,658000,357000,1000,66351,424351
6139.TW,2023-09-15,794002,359000,435002,0,-5471,429531
6139.TW,2023-09-18,638000,887000,-249000,0,28441,-220559
6139.TW,2023-09-19,270034,590002,-319968,-1000,-17342,-338310
6139.TW,2023-09-20,1192038,381000,811038,0,-31860,779178
6139.TW,2023-09-21,384056,1549000,-1164944,0,-91570,-1256514
6139.TW,2023-09-22,3155050,535000,2620050,0,139760,2759810
