ra_w,rev_w,flw_w,risk_mult,min_alpha,train_sharpe,train_max_dd,train_total,train_mean,test_sharpe,test_max_dd,test_total,test_mean,full_sharpe,full_total,full_max_dd,annualised_turnover,net_cagr_25bps,net_sharpe_25bps,strong_n_full,strong_unique,strong_hit,strong_mean,watch_n_full,watch_hit_full,neutral_n_full,neutral_hit_full,avoid_n_full,avoid_hit_full,robust_ratio,passes_robust,passes_strong,passes_all,n_zero_weights
0.3,0.0,0.05,0.5,3.5,1.512585466273494,-0.22585767421063507,5.949357302181253,0.05248120453344611,2.410595879039859,-0.2178745204268443,10.462892387004851,0.10374105387420246,1.861999822201095,78.6597349137501,-0.22585767421063507,7.4399999999999995,1.081045885684583,1.8220553868369938,0,0,,,40,0.575,947,0.5818373812038015,3143,0.5571110404072542,1.593692345186129,True,False,False,1
0.3,0.0,0.05,0.5,4.0,1.512585466273494,-0.22585767421063507,5.949357302181253,0.05248120453344611,2.410595879039859,-0.2178745204268443,10.462892387004851,0.10374105387420246,1.861999822201095,78.6597349137501,-0.22585767421063507,7.4399999999999995,1.081045885684583,1.8220553868369938,0,0,,,40,0.575,947,0.5818373812038015,3143,0.5571110404072542,1.593692345186129,True,False,False,1
0.3,0.0,0.05,0.75,2.5,1.537329932575604,-0.200261483110296,5.520176767264987,0.050141107091909484,2.2657888669979216,-0.16312791647664193,8.753725161834279,0.09698956328572582,1.820700955787155,62.59601219447978,-0.200261483110296,7.748571428571428,1.000674185397779,1.7776122778793277,8,7,0.375,0.08314338901904979,21,0.6190476190476191,741,0.5775978407557355,3360,0.5598214285714286,1.4738468424939049,True,False,False,1
0.3,0.0,0.05,0.75,3.0,1.537329932575604,-0.200261483110296,5.520176767264987,0.050141107091909484,2.2657888669979216,-0.16312791647664193,8.753725161834279,0.09698956328572582,1.820700955787155,62.59601219447978,-0.200261483110296,7.748571428571428,1.000674185397779,1.7776122778793277,1,1,1.0,0.1720183223011244,28,0.5357142857142857,741,0.5775978407557355,3360,0.5598214285714286,1.4738468424939049,True,False,False,1
0.3,0.0,0.05,0.75,3.5,1.537329932575604,-0.200261483110296,5.520176767264987,0.050141107091909484,2.2657888669979216,-0.16312791647664193,8.753725161834279,0.09698956328572582,1.820700955787155,62.59601219447978,-0.200261483110296,7.748571428571428,1.000674185397779,1.7776122778793277,0,0,,,29,0.5517241379310345,741,0.5775978407557355,3360,0.5598214285714286,1.4738468424939049,True,False,False,1
0.3,0.0,0.05,0.75,4.0,1.537329932575604,-0.200261483110296,5.520176767264987,0.050141107091909484,2.2657888669979216,-0.16312791647664193,8.753725161834279,0.09698956328572582,1.820700955787155,62.59601219447978,-0.200261483110296,7.748571428571428,1.000674185397779,1.7776122778793277,0,0,,,29,0.5517241379310345,741,0.5775978407557355,3360,0.5598214285714286,1.4738468424939049,True,False,False,1
0.3,0.0,0.05,1.0,2.5,1.4458673700118552,-0.26390684854679103,3.9829971203828345,0.04301893189751811,2.1244480649026336,-0.16621084567242983,6.8301733524718165,0.08762213126310704,1.7107568984427177,38.01773126746547,-0.26390684854679103,8.331428571428571,0.8371578303028786,1.6614504200216944,7,6,0.2857142857142857,-0.024327989403183613,9,0.6666666666666666,611,0.5761047463175123,3503,0.5609477590636597,1.4693243024671168,True,False,False,1
0.3,0.0,0.05,1.0,3.0,1.4458673700118552,-0.26390684854679103,3.9829971203828345,0.04301893189751811,2.1244480649026336,-0.16621084567242983,6.8301733524718165,0.08762213126310704,1.7107568984427177,38.01773126746547,-0.26390684854679103,8.331428571428571,0.8371578303028786,1.6614504200216944,1,1,1.0,0.1720183223011244,15,0.4666666666666667,611,0.5761047463175123,3503,0.5609477590636597,1.4693243024671168,True,False,False,1
0.3,0.0,0.05,1.0,3.5,1.4458673700118552,-0.26390684854679103,3.9829971203828345,0.04301893189751811,2.1244480649026336,-0.16621084567242983,6.8301733524718165,0.08762213126310704,1.7107568984427177,38.01773126746547,-0.26390684854679103,8.331428571428571,0.8371578303028786,1.6614504200216944,0,0,,,16,0.5,611,0.5761047463175123,3503,0.5609477590636597,1.4693243024671168,True,False,False,1
0.3,0.0,0.05,1.0,4.0,1.4458673700118552,-0.26390684854679103,3.9829971203828345,0.04301893189751811,2.1244480649026336,-0.16621084567242983,6.8301733524718165,0.08762213126310704,1.7107568984427177,38.01773126746547,-0.26390684854679103,8.331428571428571,0.8371578303028786,1.6614504200216944,0,0,,,16,0.5,611,0.5761047463175123,3503,0.5609477590636597,1.4693243024671168,True,False,False,1
